id_local,id_distrito_local,desc_distrito_local,id_barrio_local,desc_barrio_local,cod_barrio_local,id_seccion_censal_local,desc_seccion_censal_local,coordenada_x_local,coordenada_y_local,id_tipo_acceso_local,desc_tipo_acceso_local,id_situacion_local,desc_situacion_local,id_vial_edificio,clase_vial_edificio,desc_vial_edificio,id_ndp_edificio,id_clase_ndp_edificio,nom_edificio,num_edificio,cal_edificio,secuencial_local_PC,id_vial_acceso,clase_vial_acceso,desc_vial_acceso,id_ndp_acceso,id_clase_ndp_acceso,nom_acceso,num_acceso,cal_acceso,coordenada_x_agrupacion,coordenada_y_agrupacion,id_agrupacion,nombre_agrupacion,id_tipo_agrup,desc_tipo_agrup,id_planta_agrupado,id_local_agrupado,rotulo,id_seccion,desc_seccion,id_division,desc_division,id_epigrafe,desc_epigrafe,fx_carga,calle_norm,numero_norm,clave_cruce,lat_censo,lon_censo
270570099,1.0,CENTRO              ,105.0,UNIVERSIDAD         ,5.0,1115.0,115,0.0,0.0,3,Interior,1,Abierto,342950.0,CALLE                   ,GRAN VIA                                          ,11007070,1,NUM,44.0,  ,0,342950.0,CALLE                   ,GRAN VIA                                          ,11007070.0,1.0,NUM,44.0,  ,,,,,,,101,,SKY 44,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561004,BAR RESTAURANTE,13/09/2026,GRAN VIA,44,GRAN VIA|44,0.0,-7.488743884387038
270570414,1.0,CENTRO              ,103.0,CORTES              ,3.0,1072.0,72,0.0,0.0,12,PC Asociado,1,Abierto,18900.0,CALLE                   ,ALCALA                                            ,11004014,1,NUM,44.0,  ,40,18900.0,CALLE                   ,ALCALA                                            ,11004014.0,1.0,NUM,44.0,  ,,,,,,,1, ,CASA CORONA,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561001,RESTAURANTE,13/09/2026,ALCALA,44,ALCALA|44,0.0,-7.488743884387038
270571199,1.0,CENTRO              ,106.0,SOL                 ,6.0,1119.0,119,0.0,0.0,0,Agrupado,1,Abierto,131900.0,PLAZA                   ,CANALEJAS                                         ,11007461,1,NUM,1.0,  ,0,131900.0,PLAZA                   ,CANALEJAS                                         ,11007461.0,1.0,NUM,1.0,  ,0.0,0.0,99000709.0,GALERÍA CANALEJAS,1.0,Centro Comercial,0,S1-2,ROTULO NO INFORMADO,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561001,RESTAURANTE,13/09/2026,CANALEJAS,1,CANALEJAS|1,0.0,-7.488743884387038
270571205,1.0,CENTRO              ,106.0,SOL                 ,6.0,1119.0,119,0.0,0.0,0,Agrupado,1,Abierto,131900.0,PLAZA                   ,CANALEJAS                                         ,11007461,1,NUM,1.0,  ,0,131900.0,PLAZA                   ,CANALEJAS                                         ,11007461.0,1.0,NUM,1.0,  ,0.0,0.0,99000709.0,GALERÍA CANALEJAS,1.0,Centro Comercial,0,S18,ROTULO NO INFORMADO,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561001,RESTAURANTE,13/09/2026,CANALEJAS,1,CANALEJAS|1,0.0,-7.488743884387038
270571052,1.0,CENTRO              ,101.0,PALACIO             ,1.0,1001.0,1,0.0,0.0,12,PC Asociado,1,Abierto,273600.0,PLAZA                   ,ESPAÑA                                            ,20003648,1,NUM,3.0,  ,10,273600.0,PLAZA                   ,ESPAÑA                                            ,11000013.0,1.0,NUM,5.0,  ,,,,,,,1, ,RESTAURANTE BOTANIA,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561001,RESTAURANTE,13/09/2026,ESPAÑA,3,ESPAÑA|3,0.0,-7.488743884387038
270571200,1.0,CENTRO              ,106.0,SOL                 ,6.0,1119.0,119,0.0,0.0,0,Agrupado,1,Abierto,131900.0,PLAZA                   ,CANALEJAS                                         ,11007461,1,NUM,1.0,  ,0,131900.0,PLAZA                   ,CANALEJAS                                         ,11007461.0,1.0,NUM,1.0,  ,0.0,0.0,99000709.0,GALERÍA CANALEJAS,1.0,Centro Comercial,0,S13,ROTULO NO INFORMADO,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561001,RESTAURANTE,13/09/2026,CANALEJAS,1,CANALEJAS|1,0.0,-7.488743884387038
270571201,1.0,CENTRO              ,106.0,SOL                 ,6.0,1119.0,119,0.0,0.0,0,Agrupado,1,Abierto,131900.0,PLAZA                   ,CANALEJAS                                         ,11007461,1,NUM,1.0,  ,0,131900.0,PLAZA                   ,CANALEJAS                                         ,11007461.0,1.0,NUM,1.0,  ,0.0,0.0,99000709.0,GALERÍA CANALEJAS,1.0,Centro Comercial,0,S14,SALVAJE,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561004,BAR RESTAURANTE,13/09/2026,CANALEJAS,1,CANALEJAS|1,0.0,-7.488743884387038
270571202,1.0,CENTRO              ,106.0,SOL                 ,6.0,1119.0,119,440550.41270171845,4474249.761037168,0,Agrupado,1,Abierto,131900.0,PLAZA                   ,CANALEJAS                                         ,11007461,1,NUM,1.0,  ,0,131900.0,PLAZA                   ,CANALEJAS                                         ,11007461.0,1.0,NUM,1.0,  ,0.0,0.0,99000709.0,GALERÍA CANALEJAS,1.0,Centro Comercial,0,S15,S/R,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561001,RESTAURANTE,13/09/2026,CANALEJAS,1,CANALEJAS|1,40.4167499581207,-3.7007354043212946
270571211,1.0,CENTRO              ,106.0,SOL                 ,6.0,1119.0,119,0.0,0.0,0,Agrupado,1,Abierto,131900.0,PLAZA                   ,CANALEJAS                                         ,11007461,1,NUM,1.0,  ,0,131900.0,PLAZA                   ,CANALEJAS                                         ,11007461.0,1.0,NUM,1.0,  ,0.0,0.0,99000709.0,GALERÍA CANALEJAS,1.0,Centro Comercial,0,S113,ROTULO NO INFORMADO,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561004,BAR RESTAURANTE,13/09/2026,CANALEJAS,1,CANALEJAS|1,0.0,-7.488743884387038
270571212,1.0,CENTRO              ,106.0,SOL                 ,6.0,1119.0,119,0.0,0.0,0,Agrupado,1,Abierto,131900.0,PLAZA                   ,CANALEJAS                                         ,11007461,1,NUM,1.0,  ,0,131900.0,PLAZA                   ,CANALEJAS                                         ,11007461.0,1.0,NUM,1.0,  ,0.0,0.0,99000709.0,GALERÍA CANALEJAS,1.0,Centro Comercial,0,S114,GARELOS,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561001,RESTAURANTE,13/09/2026,CANALEJAS,1,CANALEJAS|1,0.0,-7.488743884387038
270571235,1.0,CENTRO              ,106.0,SOL                 ,6.0,1119.0,119,0.0,0.0,0,Agrupado,1,Abierto,131900.0,PLAZA                   ,CANALEJAS                                         ,11007461,1,NUM,1.0,  ,0,131900.0,PLAZA                   ,CANALEJAS                                         ,11007461.0,1.0,NUM,1.0,  ,0.0,0.0,99000709.0,GALERÍA CANALEJAS,1.0,Centro Comercial,1,GF17,GALERIA CANALEJAS ,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561001,RESTAURANTE,13/09/2026,CANALEJAS,1,CANALEJAS|1,0.0,-7.488743884387038
270573273,1.0,CENTRO              ,105.0,UNIVERSIDAD         ,5.0,1115.0,115,0.0,0.0,3,Interior,1,Abierto,342950.0,CALLE                   ,GRAN VIA                                          ,11007069,1,NUM,42.0,  ,0,342950.0,CALLE                   ,GRAN VIA                                          ,11007069.0,1.0,NUM,42.0,  ,,,,,,,11,,ELLA SKY BAR,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561001,RESTAURANTE,13/09/2026,GRAN VIA,42,GRAN VIA|42,0.0,-7.488743884387038
270573921,1.0,CENTRO              ,102.0,EMBAJADORES         ,2.0,1029.0,29,440099.0877904311,4473628.932478602,1,Puerta Calle,1,Abierto,266100.0,CALLE                   ,ENCOMIENDA                                        ,11001799,1,NUM,16.0,  ,20,420500.0,CALLE                   ,JUANELO                                           ,11001796.0,1.0,NUM,17.0,  ,,,,,,,1,,CITYNIZER PLAZA,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561001,RESTAURANTE,13/09/2026,ENCOMIENDA,16,ENCOMIENDA|16,40.41112487934432,-3.705996357416519
270574316,1.0,CENTRO              ,101.0,PALACIO             ,1.0,1003.0,3,439892.6481051565,4474801.580844975,1,Puerta Calle,1,Abierto,342950.0,CALLE                   ,GRAN VIA                                          ,11000239,1,NUM,55.0,  ,50,342950.0,CALLE                   ,GRAN VIA                                          ,11000239.0,1.0,NUM,55.0,  ,,,,,,,1,,ROTULO NO INFORMADO,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561004,BAR RESTAURANTE,13/09/2026,GRAN VIA,55,GRAN VIA|55,40.42167375665001,-3.708540101841867
270576045,1.0,CENTRO              ,104.0,JUSTICIA            ,4.0,1087.0,87,0.0,0.0,12,PC Asociado,1,Abierto,678800.0,CALLE                   ,SAN MATEO                                         ,31025284,1,NUM,3.0,  ,10,678800.0,CALLE                   ,SAN MATEO                                         ,31025284.0,1.0,NUM,3.0,  ,,,,,,,1,,LIMBO,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561004,BAR RESTAURANTE,13/09/2026,SAN MATEO,3,SAN MATEO|3,0.0,-7.488743884387038
270575724,1.0,CENTRO              ,106.0,SOL                 ,6.0,1119.0,119,0.0,0.0,12,PC Asociado,1,Abierto,711700.0,CALLE                   ,SEVILLA                                           ,20006776,1,NUM,3.0,  ,10,711700.0,CALLE                   ,SEVILLA                                           ,20006776.0,1.0,NUM,3.0,  ,,,,,,,1, ,DANI BRASSERIE,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561001,RESTAURANTE,13/09/2026,SEVILLA,3,SEVILLA|3,0.0,-7.488743884387038
270576072,1.0,CENTRO              ,103.0,CORTES              ,3.0,1062.0,62,0.0,0.0,3,Interior,1,Abierto,81600.0,CALLE                   ,ATOCHA                                            ,11003333,1,NUM,125.0,  ,0,81600.0,CALLE                   ,ATOCHA                                            ,11003333.0,1.0,NUM,125.0,  ,,,,,,,7,,S/R,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561002,RESTAURANTES DE COMIDA RAPIDA,13/09/2026,ATOCHA,125,ATOCHA|125,0.0,-7.488743884387038
270576803,1.0,CENTRO              ,106.0,SOL                 ,6.0,1119.0,119,0.0,0.0,12,PC Asociado,1,Abierto,519000.0,CALLE                   ,MONTERA                                           ,20006724,1,NUM,10.0,  ,5,519000.0,CALLE                   ,MONTERA                                           ,20006724.0,1.0,NUM,10.0,  ,,,,,,,1,03,DOÑA LUZ (AZOTEA PLANTA 6ª),I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561004,BAR RESTAURANTE,13/09/2026,MONTERA,10,MONTERA|10,0.0,-7.488743884387038
270576839,1.0,CENTRO              ,104.0,JUSTICIA            ,4.0,1084.0,84,441349.33,4475042.85,1,Puerta Calle,1,Abierto,633005.0,PASEO                   ,RECOLETOS                                         ,31065374,1,NUM,33.0, D,10,633005.0,PASEO                   ,RECOLETOS                                         ,31065374.0,1.0,NUM,33.0, D,,,,,,,1,,GRAN CAFE EL ESPEJO,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561004,BAR RESTAURANTE,13/09/2026,RECOLETOS,33,RECOLETOS|33,40.42395117853908,-3.691392319171044
270575289,1.0,CENTRO              ,105.0,UNIVERSIDAD         ,5.0,1112.0,112,0.0,0.0,0,Agrupado,1,Abierto,524500.0,PLAZA                   ,MOSTENSES                                         ,11006826,1,NUM,1.0,  ,0,524500.0,PLAZA                   ,MOSTENSES                                         ,11006826.0,1.0,NUM,1.0,  ,439852.6,4474996.53,99000061.0,MERCADO MUNICIPAL LOS MOSTENSES,12.0,Mercado Municipal,2,91,RESTAURANTE,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561001,RESTAURANTE,13/09/2026,MOSTENSES,1,MOSTENSES|1,0.0,-7.488743884387038
270576358,1.0,CENTRO              ,105.0,UNIVERSIDAD         ,5.0,1116.0,116,0.0,0.0,12,PC Asociado,1,Abierto,342950.0,CALLE                   ,GRAN VIA                                          ,11007158,1,NUM,34.0,  ,30,505100.0,CALLE                   ,MESONERO ROMANOS                                  ,20006522.0,1.0,NUM,13.0,  ,,,,,,,1,,A O LLO (PLANTA 7) Y LE TAVERNIER (AZOTEA),I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561001,RESTAURANTE,13/09/2026,GRAN VIA,34,GRAN VIA|34,0.0,-7.488743884387038
270576560,1.0,CENTRO              ,101.0,PALACIO             ,1.0,1001.0,1,0.0,0.0,12,PC Asociado,1,Abierto,273600.0,PLAZA                   ,ESPAÑA                                            ,20003650,1,NUM,4.0,  ,10,273600.0,PLAZA                   ,ESPAÑA                                            ,20003648.0,1.0,NUM,3.0,  ,,,,,,,1,01,RESTAURANTE VP GINKGO,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561001,RESTAURANTE,13/09/2026,ESPAÑA,4,ESPAÑA|4,0.0,-7.488743884387038
270578777,1.0,CENTRO              ,106.0,SOL                 ,6.0,1117.0,117,0.0,0.0,12,PC Asociado,1,Abierto,774000.0,CALLE                   ,VENERAS                                           ,11007242,1,NUM,9.0,  ,30,702300.0,PLAZA                   ,SANTO DOMINGO                                     ,31020462.0,1.0,NUM,18.0,  ,,,,,,,1,DR,POPEYES,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561002,RESTAURANTES DE COMIDA RAPIDA,13/09/2026,VENERAS,9,VENERAS|9,0.0,-7.488743884387038
270580965,1.0,CENTRO              ,101.0,PALACIO             ,1.0,1002.0,2,0.0,0.0,12,PC Asociado,1,Abierto,433800.0,CALLE                   ,LEGANITOS                                         ,11000128,1,NUM,41.0,  ,10,433800.0,CALLE                   ,LEGANITOS                                         ,11000128.0,1.0,NUM,41.0,  ,,,,,,,1,01,YUM HOUSE,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561001,RESTAURANTE,13/09/2026,LEGANITOS,41,LEGANITOS|41,0.0,-7.488743884387038
270584711,1.0,CENTRO              ,103.0,CORTES              ,3.0,1072.0,72,0.0,0.0,12,PC Asociado,1,Abierto,484100.0,CALLE                   ,MARQUES DE CASA RIERA                             ,11004070,1,NUM,2.0,  ,10,484100.0,CALLE                   ,MARQUES DE CASA RIERA                             ,11004070.0,1.0,NUM,2.0,  ,,,,,,,1,01,LA PECERA DEL CIRCULO DE BELLAS ARTES,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561001,RESTAURANTE,13/09/2026,MARQUES DE CASA RIERA,2,MARQUES DE CASA RIERA|2,0.0,-7.488743884387038
270585037,1.0,CENTRO              ,106.0,SOL                 ,6.0,1121.0,121,439922.40619718865,4474046.687810515,1,Puerta Calle,1,Abierto,271000.0,CALLE                   ,ESCALERILLA DE PIEDRA                             ,31042462,1,NUM,2.0,  ,10,271000.0,CALLE                   ,ESCALERILLA DE PIEDRA                             ,31042462.0,1.0,NUM,2.0,  ,,,,,,,0,,S/N,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561004,BAR RESTAURANTE,13/09/2026,ESCALERILLA DE PIEDRA,2,ESCALERILLA DE PIEDRA|2,40.41487548189162,-3.7081180374824116
280007200,1.0,CENTRO              ,101.0,PALACIO             ,1.0,1001.0,1,439543.6,4474660.54,1,Puerta Calle,1,Abierto,88200.0,CALLE                   ,BAILEN                                            ,11000002,1,NUM,7.0,  ,30,482500.0,PLAZA                   ,MARINA ESPAÑOLA                                   ,11000038.0,1.0,NUM,8.0,  ,,,,,,,1,C,COMIDA PARA LLEVAR,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561002,RESTAURANTES DE COMIDA RAPIDA,13/09/2026,BAILEN,7,BAILEN|7,40.420377910093265,-3.7126409408007865
280007205,1.0,CENTRO              ,101.0,PALACIO             ,1.0,1001.0,1,439600.6,4474901.54,1,Puerta Calle,1,Abierto,273600.0,PLAZA                   ,ESPAÑA                                            ,11000014,1,NUM,6.0,  ,20,273600.0,PLAZA                   ,ESPAÑA                                            ,11000014.0,1.0,NUM,6.0,  ,,,,,,,1,E2,DESCARO,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561004,BAR RESTAURANTE,13/09/2026,ESPAÑA,6,ESPAÑA|6,40.42255308531075,-3.7119919814765248
280007267,1.0,CENTRO              ,101.0,PALACIO             ,1.0,1002.0,2,439746.6,4474712.53,1,Puerta Calle,1,Abierto,746800.0,CALLE                   ,TORIJA                                            ,11000148,1,NUM,10.0,  ,20,299200.0,CALLE                   ,FOMENTO                                           ,20003678.0,1.0,NUM,8.0,  ,,,,,,,1,03,LA COCHINITA LOCA,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561004,BAR RESTAURANTE,13/09/2026,TORIJA,10,TORIJA|10,40.42086098347199,-3.7102531413191393
280007289,1.0,CENTRO              ,101.0,PALACIO             ,1.0,1003.0,3,439909.6,4474591.53,1,Puerta Calle,1,Abierto,51600.0,COSTANILLA              ,ANGELES                                           ,11000170,1,NUM,15.0,  ,70,702200.0,CUESTA                  ,SANTO DOMINGO                                     ,20003764.0,1.0,NUM,24.0,  ,,,,,,,1,07,"RESTAURANTE HIMALAYA BAR, DIN SUM",I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561001,RESTAURANTE,13/09/2026,ANGELES,15,ANGELES|15,40.41978274723491,-3.7083204417089135
280007307,1.0,CENTRO              ,101.0,PALACIO             ,1.0,1003.0,3,439813.6,4474834.53,1,Puerta Calle,1,Abierto,377300.0,CALLE                   ,ISABEL LA CATOLICA                                ,11000205,1,NUM,19.0,  ,20,297800.0,CALLE                   ,FLOR BAJA                                         ,11000206.0,1.0,NUM,1.0,  ,,,,,,,1,C,"RESTAURANTE ""CERVECERÑIA LEONESA""",I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561001,RESTAURANTE,13/09/2026,ISABEL LA CATOLICA,19,ISABEL LA CATOLICA|19,40.42196486354425,-3.70947496457171
280007315,1.0,CENTRO              ,101.0,PALACIO             ,1.0,1003.0,3,439790.6,4474857.53,1,Puerta Calle,1,Abierto,297800.0,CALLE                   ,FLOR BAJA                                         ,11000212,1,NUM,5.0,  ,10,297800.0,CALLE                   ,FLOR BAJA                                         ,11000212.0,1.0,NUM,5.0,  ,,,,,,,0,02,KANPAI RESTAURANTE,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561001,RESTAURANTE,13/09/2026,FLOR BAJA,5,FLOR BAJA|5,40.422170393939595,-3.7097482456234507
280007322,1.0,CENTRO              ,101.0,PALACIO             ,1.0,1003.0,3,439776.6,4474782.53,1,Puerta Calle,1,Abierto,433800.0,CALLE                   ,LEGANITOS                                         ,11000221,1,NUM,10.0,  ,10,433800.0,CALLE                   ,LEGANITOS                                         ,11000221.0,1.0,NUM,10.0,  ,,,,,,,1,04,HE LAO TAI,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561001,RESTAURANTE,13/09/2026,LEGANITOS,10,LEGANITOS|10,40.42149374691901,-3.7099061629277457
280007332,1.0,CENTRO              ,101.0,PALACIO             ,1.0,1003.0,3,439833.6,4474756.53,1,Puerta Calle,1,Abierto,377300.0,CALLE                   ,ISABEL LA CATOLICA                                ,11000232,1,NUM,9.0,  ,20,377300.0,CALLE                   ,ISABEL LA CATOLICA                                ,11000232.0,1.0,NUM,9.0,  ,,,,,,,1,DR,AL NASSIM,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561001,RESTAURANTE,13/09/2026,ISABEL LA CATOLICA,9,ISABEL LA CATOLICA|9,40.421263650642445,-3.7092318427975495
280007349,1.0,CENTRO              ,101.0,PALACIO             ,1.0,1004.0,4,439817.6,4474504.53,1,Puerta Calle,1,Abierto,130000.0,CALLE                   ,CAMPOMANES                                        ,11000269,1,NUM,5.0,  ,10,130000.0,CALLE                   ,CAMPOMANES                                        ,11000269.0,1.0,NUM,5.0,  ,,,,,,,1,IZ,CHIC,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561004,BAR RESTAURANTE,13/09/2026,CAMPOMANES,5,CAMPOMANES|5,40.41899236293867,-3.7093965879100614
280007364,1.0,CENTRO              ,101.0,PALACIO             ,1.0,1006.0,6,439701.6,4474350.53,1,Puerta Calle,1,Abierto,693300.0,CALLE                   ,SANTA CLARA                                       ,11000315,1,NUM,10.0,  ,20,776900.0,CALLE                   ,VERGARA                                           ,20128199.0,1.0,NUM,7.0,  ,,,,,,,1,IZ,MUESTRA,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561001,RESTAURANTE,13/09/2026,SANTA CLARA,10,SANTA CLARA|10,40.41759666354499,-3.7107492319013713
280007366,1.0,CENTRO              ,101.0,PALACIO             ,1.0,1006.0,6,439756.6,4474327.53,1,Puerta Calle,1,Abierto,372600.0,CALLE                   ,INDEPENDENCIA                                     ,11000325,1,NUM,1.0,  ,10,372600.0,CALLE                   ,INDEPENDENCIA                                     ,11000325.0,1.0,NUM,1.0,  ,,,,,,,1,02,ESTANDO CONTIGO,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561004,BAR RESTAURANTE,13/09/2026,INDEPENDENCIA,1,INDEPENDENCIA|1,40.41739345232095,-3.7100988048122328
280007409,1.0,CENTRO              ,101.0,PALACIO             ,1.0,1006.0,6,439871.6,4474312.53,1,Puerta Calle,1,Abierto,317900.0,CALLE                   ,FUENTES                                           ,11000401,1,NUM,9.0,  ,10,317900.0,CALLE                   ,FUENTES                                           ,11000401.0,1.0,NUM,9.0,  ,,,,,,,1,IZ,KECHUA,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561001,RESTAURANTE,13/09/2026,FUENTES,9,FUENTES|9,40.4172666423307,-3.7087419614941872
280007426,1.0,CENTRO              ,101.0,PALACIO             ,1.0,1006.0,6,439857.6,4474211.53,1,Puerta Calle,1,Abierto,700100.0,COSTANILLA              ,SANTIAGO                                          ,11000433,1,NUM,2.0,  ,40,700100.0,COSTANILLA              ,SANTIAGO                                          ,11000433.0,1.0,NUM,2.0,  ,,,,,,,1,03,PONIENTAZO,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561004,BAR RESTAURANTE,13/09/2026,SANTIAGO,2,SANTIAGO|2,40.41635577612366,-3.708897419869871
280007441,1.0,CENTRO              ,101.0,PALACIO             ,1.0,1007.0,7,439744.6,4474133.53,1,Puerta Calle,1,Abierto,497800.0,CALLE                   ,MAYOR                                             ,11000463,1,NUM,68.0,  ,10,497800.0,CALLE                   ,MAYOR                                             ,11000463.0,1.0,NUM,68.0,  ,,,,,,,1,CC3,MIRADOR SAN FINS,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561004,BAR RESTAURANTE,13/09/2026,MAYOR,68,MAYOR|68,40.41564494252258,-3.7102218634257174
280007448,1.0,CENTRO              ,101.0,PALACIO             ,1.0,1007.0,7,439754.6,4474242.53,1,Puerta Calle,1,Abierto,700000.0,CALLE                   ,SANTIAGO                                          ,11000476,1,NUM,12.0,  ,30,205800.0,CALLE                   ,CONDE DE LEMOS                                    ,11000445.0,1.0,NUM,3.0,  ,,,,,,,1, ,DONNAFUGATA,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561001,RESTAURANTE,13/09/2026,SANTIAGO,12,SANTIAGO|12,40.41662758857669,-3.710114326762863
280007457,1.0,CENTRO              ,101.0,PALACIO             ,1.0,1007.0,7,439726.6,4474215.53,1,Puerta Calle,1,Abierto,700000.0,CALLE                   ,SANTIAGO                                          ,11000486,1,NUM,9.0,  ,10,700000.0,CALLE                   ,SANTIAGO                                          ,11000486.0,1.0,NUM,9.0,  ,,,,,,,1,04,TABERNEROS,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561001,RESTAURANTE,13/09/2026,SANTIAGO,9,SANTIAGO|9,40.41638233278976,-3.710441781149375
280007458,1.0,CENTRO              ,101.0,PALACIO             ,1.0,1007.0,7,439718.6,4474218.53,1,Puerta Calle,1,Abierto,700000.0,CALLE                   ,SANTIAGO                                          ,11000486,1,NUM,9.0,  ,20,700000.0,CALLE                   ,SANTIAGO                                          ,11000486.0,1.0,NUM,9.0,  ,,,,,,,1,03,RESTAURANTE VEGETARIANO,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561001,RESTAURANTE,13/09/2026,SANTIAGO,9,SANTIAGO|9,40.41640877873824,-3.710536354470879
280007464,1.0,CENTRO              ,101.0,PALACIO             ,1.0,1007.0,7,439685.6,4474228.53,1,Puerta Calle,1,Abierto,708100.0,CALLE                   ,SEÑORES DE LUZON                                  ,11000495,1,NUM,10.0,  ,20,700300.0,PLAZA                   ,SANTIAGO                                          ,31041316.0,1.0,NUM,1.0, B,,,,,,,1,02,LA GASTROTECA DE SANTIAGO,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561001,RESTAURANTE,13/09/2026,SEÑORES DE LUZON,10,SEÑORES DE LUZON|10,40.41649647236325,-3.710926244997802
280007466,1.0,CENTRO              ,101.0,PALACIO             ,1.0,1008.0,8,439808.6,4474102.53,1,Puerta Calle,1,Abierto,679700.0,PLAZA                   ,SAN MIGUEL                                        ,11000510,1,NUM,8.0,  ,10,679700.0,PLAZA                   ,SAN MIGUEL                                        ,11000510.0,1.0,NUM,8.0,  ,,,,,,,1,02,EL TINTERILLO DE MÁLAGA,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561004,BAR RESTAURANTE,13/09/2026,SAN MIGUEL,8,SAN MIGUEL|8,40.41537031134553,-3.7094646260985824
280007466,1.0,CENTRO              ,101.0,PALACIO             ,1.0,1008.0,8,439808.6,4474102.53,1,Puerta Calle,1,Abierto,679700.0,PLAZA                   ,SAN MIGUEL                                        ,11000510,1,NUM,8.0,  ,10,679700.0,PLAZA                   ,SAN MIGUEL                                        ,11000510.0,1.0,NUM,8.0,  ,,,,,,,1,02,EL TINTERILLO DE MÁLAGA,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561001,RESTAURANTE,13/09/2026,SAN MIGUEL,8,SAN MIGUEL|8,40.41537031134553,-3.7094646260985824
280007501,1.0,CENTRO              ,101.0,PALACIO             ,1.0,1008.0,8,439864.59,4473986.53,1,Puerta Calle,1,Abierto,204500.0,PLAZA                   ,CONDE DE BARAJAS                                  ,11000542,1,NUM,3.0,  ,10,204500.0,PLAZA                   ,CONDE DE BARAJAS                                  ,11000542.0,1.0,NUM,3.0,  ,,,,,,,1,01,FEDERAL CAFE,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561004,BAR RESTAURANTE,13/09/2026,CONDE DE BARAJAS,3,CONDE DE BARAJAS|3,40.414329376937346,-3.70879376495497
